instance,solver,time,val
500_200_3_04,BinP,301.29,1821.00
500_200_3_11,BinP,301.96,1842.00
500_200_3_13,BinP,301.48,2358.00
500_200_3_14,BinP,301.38,2279.00
500_200_3_17,BinP,303.63,2535.00
