instance,solver,time,val
500_201_3_00,LB,-,211704.96
500_201_3_00,BinP,1128.36,211719.6
500_201_3_00,3Idx,1801.49,226781.46
500_201_3_00,3Cap,7.19,211768.08
500_201_3_01,LB,-,211697.64
500_201_3_01,BinP,1165.72,211713.46
500_201_3_01,3Idx,1801.56,245281.54
500_201_3_01,3Cap,6.73,211748.64
500_201_3_02,LB,-,211706.14
500_201_3_02,BinP,1339.46,211717.08
500_201_3_02,3Idx,1801.46,227650.8
500_201_3_02,3Cap,6.86,211771.62
500_201_3_03,LB,-,211700.16
500_201_3_03,BinP,932.38,211706.22
500_201_3_03,3Idx,1800.53,230487.98
500_201_3_03,3Cap,7.20,211751.08
500_201_3_04,LB,-,211712.12
500_201_3_04,BinP,992.46,211729.2
500_201_3_04,3Idx,1800.34,268548.64
500_201_3_04,3Cap,6.55,211804.36
500_201_3_05,LB,-,211696.46
500_201_3_05,BinP,1153.10,211714.72
500_201_3_05,3Idx,1800.38,225284.88
500_201_3_05,3Cap,6.91,211768.0
500_201_3_06,LB,-,211712.2
500_201_3_06,BinP,1802.44,211735.26
500_201_3_06,3Idx,1800.39,266430.08
500_201_3_06,3Cap,6.37,211737.7
500_201_3_07,LB,-,211694.02
500_201_3_07,BinP,1116.76,211704.96
500_201_3_07,3Idx,1800.33,242592.08
500_201_3_07,3Cap,6.53,211753.44
500_201_3_08,LB,-,211681.82
500_201_3_08,BinP,1323.55,211689.14
500_201_3_08,3Idx,1800.66,267369.38
500_201_3_08,3Cap,6.98,211715.82
500_201_3_09,LB,-,211692.84
500_201_3_09,BinP,1170.46,211702.6
500_201_3_09,3Idx,1801.62,270126.6
500_201_3_09,3Cap,6.48,211734.08
500_201_3_10,LB,-,211683.08
500_201_3_10,BinP,1105.80,211704.96
500_201_3_10,3Idx,1800.33,259922.82
500_201_3_10,3Cap,6.58,211711.02
500_201_3_11,LB,-,211707.4
500_201_3_11,BinP,869.75,211728.1
500_201_3_11,3Idx,1800.35,251438.34
500_201_3_11,3Cap,6.34,211738.96
500_201_3_12,LB,-,211694.02
500_201_3_12,BinP,1112.00,211717.16
500_201_3_12,3Idx,1801.56,231320.72
500_201_3_12,3Cap,7.02,211769.26
500_201_3_13,LB,-,211700.08
500_201_3_13,BinP,1008.76,211713.46
500_201_3_13,3Idx,1800.52,226227.64
500_201_3_13,3Cap,6.73,211728.02
500_201_3_14,LB,-,211696.38
500_201_3_14,BinP,986.33,211708.58
500_201_3_14,3Idx,1801.64,233924.08
500_201_3_14,3Cap,6.35,211748.56
500_201_3_15,LB,-,211711.02
500_201_3_15,BinP,1288.83,211726.84
500_201_3_15,3Idx,1800.52,270793.28
500_201_3_15,3Cap,6.60,211751.08
500_201_3_16,LB,-,211706.14
500_201_3_16,BinP,953.00,211738.96
500_201_3_16,3Idx,1800.33,267597.22
500_201_3_16,3Cap,6.77,211759.58
500_201_3_17,LB,-,211702.52
500_201_3_17,BinP,855.82,211713.46
500_201_3_17,3Idx,1802.89,235253.58
500_201_3_17,3Cap,6.48,211734.08
500_201_3_18,LB,-,211703.78
500_201_3_18,BinP,1321.11,211717.16
500_201_3_18,3Idx,1801.27,268735.32
500_201_3_18,3Cap,6.64,211768.08
500_201_3_19,LB,-,211702.52
500_201_3_19,BinP,1157.69,211723.22
500_201_3_19,3Idx,1801.37,245544.4
500_201_3_19,3Cap,6.78,211772.88
