instance,solver,time,val
300_180_2_00,BinP,707.45,16232.00
300_180_2_00,3Idx,60.25,16232.00
300_180_2_00,2Cap,0.35,16386.00
300_180_2_01,BinP,715.77,16225.00
300_180_2_01,3Idx,48.56,16225.00
300_180_2_01,2Cap,0.15,16286.00
300_180_2_02,BinP,632.83,16222.00
300_180_2_02,3Idx,95.08,16222.00
300_180_2_02,2Cap,0.16,16294.00
300_180_2_03,BinP,696.76,16225.00
300_180_2_03,3Idx,65.59,16225.00
300_180_2_03,2Cap,0.14,16394.00
300_180_2_04,BinP,955.43,16227.00
300_180_2_04,3Idx,102.78,16227.00
300_180_2_04,2Cap,0.14,16326.00
300_180_2_05,BinP,566.60,16226.00
300_180_2_05,3Idx,43.72,16226.00
300_180_2_05,2Cap,0.14,16400.00
300_180_2_06,BinP,692.26,16218.00
300_180_2_06,3Idx,42.36,16218.00
300_180_2_06,2Cap,0.13,16398.00
300_180_2_07,BinP,709.74,16232.00
300_180_2_07,3Idx,136.04,16232.00
300_180_2_07,2Cap,0.27,16466.00
300_180_2_08,BinP,1148.01,16223.00
300_180_2_08,3Idx,123.46,16223.00
300_180_2_08,2Cap,0.17,16444.00
300_180_2_09,BinP,975.33,16228.00
300_180_2_09,3Idx,233.71,16228.00
300_180_2_09,2Cap,0.28,16280.00
300_180_2_10,BinP,853.54,16224.00
300_180_2_10,3Idx,77.61,16224.00
300_180_2_10,2Cap,0.13,16332.00
300_180_2_11,BinP,1024.69,16220.00
300_180_2_11,3Idx,129.05,16220.00
300_180_2_11,2Cap,0.19,16282.00
300_180_2_12,BinP,926.09,16224.00
300_180_2_12,3Idx,104.72,16224.00
300_180_2_12,2Cap,0.22,16472.00
300_180_2_13,BinP,1032.53,16221.00
300_180_2_13,3Idx,159.60,16221.00
300_180_2_13,2Cap,0.14,16306.00
300_180_2_14,BinP,995.57,16229.00
300_180_2_14,3Idx,96.42,16229.00
300_180_2_14,2Cap,0.26,16332.00
300_180_2_15,BinP,970.80,16228.00
300_180_2_15,3Idx,195.95,16228.00
300_180_2_15,2Cap,0.17,16306.00
300_180_2_16,BinP,1036.55,16216.00
300_180_2_16,3Idx,92.31,16216.00
300_180_2_16,2Cap,0.19,16296.00
300_180_2_17,BinP,720.42,16226.00
300_180_2_17,3Idx,102.04,16226.00
300_180_2_17,2Cap,0.13,16408.00
300_180_2_18,BinP,1006.22,16226.00
300_180_2_18,3Idx,79.33,16226.00
300_180_2_18,2Cap,0.25,16324.00
300_180_2_19,BinP,1025.94,16229.00
300_180_2_19,3Idx,166.84,16229.00
300_180_2_19,2Cap,0.18,16364.00
