instance,solver,time,val
500_300_2_00,LB,-,129716.54
500_300_2_00,BinP,1451.41,129739.68
500_300_2_00,3Idx,1471.30,129739.68
500_300_2_00,2Cap,2.01,129779.66
500_300_2_01,LB,-,129767.46
500_300_2_01,BinP,1608.24,129785.72
500_300_2_01,3Idx,617.00,129785.72
500_300_2_01,2Cap,2.09,129816.02
500_300_2_02,LB,-,129717.72
500_300_2_02,BinP,1319.70,129737.24
500_300_2_02,3Idx,847.71,129737.24
500_300_2_02,2Cap,1.61,129773.60
500_300_2_03,LB,-,129754.24
500_300_2_03,BinP,1571.47,129774.94
500_300_2_03,3Idx,520.58,129774.94
500_300_2_03,2Cap,1.78,129774.94
500_300_2_04,LB,-,129759.04
500_300_2_04,BinP,1549.86,129790.68
500_300_2_04,3Idx,1236.38,129790.68
500_300_2_04,2Cap,1.75,129805.24
500_300_2_05,LB,-,129726.22
500_300_2_05,BinP,1333.38,129761.48
500_300_2_05,3Idx,813.51,129761.48
500_300_2_05,2Cap,1.81,129791.78
500_300_2_06,LB,-,129745.66
500_300_2_06,BinP,1666.73,129771.24
500_300_2_06,3Idx,1301.08,129771.24
500_300_2_06,2Cap,1.89,129802.72
500_300_2_07,LB,-,129754.24
500_300_2_07,BinP,1542.29,129771.24
500_300_2_07,3Idx,857.30,129771.24
500_300_2_07,2Cap,1.93,129794.30
500_300_2_08,LB,-,129717.72
500_300_2_08,BinP,1447.50,129743.30
500_300_2_08,3Idx,543.68,129743.30
500_300_2_08,2Cap,1.68,129779.66
500_300_2_09,LB,-,129705.6
500_300_2_09,BinP,1649.55,129732.36
500_300_2_09,3Idx,1001.38,129732.36
500_300_2_09,2Cap,1.87,129777.22
500_300_2_10,LB,-,129703.16
500_300_2_10,BinP,1565.59,129737.24
500_300_2_10,3Idx,1088.07,129737.24
500_300_2_10,2Cap,2.05,129788.16
500_300_2_11,LB,-,129739.6
500_300_2_11,BinP,1555.90,129763.92
500_300_2_11,3Idx,1430.22,129763.92
500_300_2_11,2Cap,2.07,129794.22
500_300_2_12,LB,-,129716.62
500_300_2_12,BinP,1548.19,129743.38
500_300_2_12,3Idx,682.90,129743.38
500_300_2_12,2Cap,1.78,129761.56
500_300_2_13,LB,-,129737.16
500_300_2_13,BinP,1619.65,129760.30
500_300_2_13,3Idx,718.57,129760.30
500_300_2_13,2Cap,1.58,129783.36
500_300_2_14,LB,-,129743.38
500_300_2_14,BinP,1468.31,129773.68
500_300_2_14,3Idx,1319.36,129773.68
500_300_2_14,2Cap,1.57,129790.68
500_300_2_15,LB,-,129766.36
500_300_2_15,BinP,1545.94,129790.68
500_300_2_15,3Idx,592.69,129790.68
500_300_2_15,2Cap,1.39,129808.86
500_300_2_16,LB,-,129725.04
500_300_2_16,BinP,1686.47,129766.36
500_300_2_16,3Idx,1801.48,129766.36
500_300_2_16,2Cap,1.81,129802.72
500_300_2_17,LB,-,129735.98
500_300_2_17,BinP,1746.47,129769.98
500_300_2_17,3Idx,617.55,129769.98
500_300_2_17,2Cap,1.94,129791.78
500_300_2_18,LB,-,129733.54
500_300_2_18,BinP,1667.92,129766.36
500_300_2_18,3Idx,610.95,129766.36
500_300_2_18,2Cap,1.79,129823.34
500_300_2_19,LB,-,129721.42
500_300_2_19,BinP,1470.41,129742.12
500_300_2_19,3Idx,1800.82,130367.56
500_300_2_19,2Cap,1.55,129760.30
